Genome	Permutation	Clusters
8109	18	Perm280	26141
8110	19	Perm280	27012
8111	20	Perm280	27365
8112	21	Perm280	27988
8113	22	Perm280	28126
8114	23	Perm280	28300
8115	24	Perm280	28832
8116	25	Perm280	29318
8117	26	Perm280	30052
8118	27	Perm280	30103
8119	28	Perm280	30578
8120	29	Perm280	30970
8121	1	Perm281	2942
8122	2	Perm281	4855
8123	3	Perm281	8651
8124	4	Perm281	11218
8125	5	Perm281	13713
8126	6	Perm281	15368
8127	7	Perm281	16420
8128	8	Perm281	17734
8129	9	Perm281	19355
8130	10	Perm281	20054
8131	11	Perm281	21306
8132	12	Perm281	22440
8133	13	Perm281	23364
8134	14	Perm281	24215
8135	15	Perm281	24992
8136	16	Perm281	25751
8137	17	Perm281	26372
8138	18	Perm281	26917
8139	19	Perm281	27363
8140	20	Perm281	27701
8141	21	Perm281	28237
8142	22	Perm281	28537
8143	23	Perm281	28996
8144	24	Perm281	29098
8145	25	Perm281	29318
8146	26	Perm281	29614
8147	27	Perm281	29794
8148	28	Perm281	30098
8149	29	Perm281	30970
8150	1	Perm282	1643
8151	2	Perm282	4405
8152	3	Perm282	6483
8153	4	Perm282	7567
8154	5	Perm282	11602
8155	6	Perm282	14546
8156	7	Perm282	16548
8157	8	Perm282	17807
8158	9	Perm282	19055
8159	10	Perm282	20064
8160	11	Perm282	20857
8161	12	Perm282	22053
8162	13	Perm282	22725
8163	14	Perm282	23616
8164	15	Perm282	24488
8165	16	Perm282	25162
8166	17	Perm282	25614
8167	18	Perm282	26221
8168	19	Perm282	26553
8169	20	Perm282	27165
8170	21	Perm282	27734
8171	22	Perm282	28257
8172	23	Perm282	28674
8173	24	Perm282	29377
8174	25	Perm282	29862
8175	26	Perm282	30227
8176	27	Perm282	30379
8177	28	Perm282	30828
8178	29	Perm282	30970
8179	1	Perm283	4552
8180	2	Perm283	6048
8181	3	Perm283	8384
8182	4	Perm283	10906
8183	5	Perm283	13530
8184	6	Perm283	15585
8185	7	Perm283	16626
8186	8	Perm283	18456
8187	9	Perm283	19492
8188	10	Perm283	20504
8189	11	Perm283	21572
8190	12	Perm283	22121
8191	13	Perm283	22963
8192	14	Perm283	23708
8193	15	Perm283	24570
8194	16	Perm283	25470
8195	17	Perm283	26253
8196	18	Perm283	26701
8197	19	Perm283	27001
8198	20	Perm283	27215
8199	21	Perm283	27859
8200	22	Perm283	28007
8201	23	Perm283	28651
8202	24	Perm283	29209
8203	25	Perm283	29682
8204	26	Perm283	29809
8205	27	Perm283	30275
8206	28	Perm283	30732
8207	29	Perm283	30970
8208	1	Perm284	4552
8209	2	Perm284	7218
8210	3	Perm284	9844
8211	4	Perm284	11682
8212	5	Perm284	13903
8213	6	Perm284	15394
8214	7	Perm284	16376
8215	8	Perm284	18325
8216	9	Perm284	19399
8217	10	Perm284	20318
8218	11	Perm284	21368
8219	12	Perm284	22982
8220	13	Perm284	23695
8221	14	Perm284	24390
8222	15	Perm284	25033
8223	16	Perm284	25346
8224	17	Perm284	26176
8225	18	Perm284	26846
8226	19	Perm284	27346
8227	20	Perm284	27372
8228	21	Perm284	27708
8229	22	Perm284	28195
8230	23	Perm284	29078
8231	24	Perm284	29552
8232	25	Perm284	29721
8233	26	Perm284	29906
8234	27	Perm284	30543
8235	28	Perm284	30781
8236	29	Perm284	30970
8237	1	Perm285	3309
8238	2	Perm285	5250
8239	3	Perm285	7275
8240	4	Perm285	8943
8241	5	Perm285	12597
8242	6	Perm285	15364
8243	7	Perm285	16326
8244	8	Perm285	17258
8245	9	Perm285	18982
8246	10	Perm285	20463
8247	11	Perm285	21369
8248	12	Perm285	22508
8249	13	Perm285	23383
8250	14	Perm285	23950
8251	15	Perm285	24624
8252	16	Perm285	25292
8253	17	Perm285	25974
8254	18	Perm285	26423
8255	19	Perm285	27300
8256	20	Perm285	27574
8257	21	Perm285	28189
8258	22	Perm285	28487
8259	23	Perm285	29064
8260	24	Perm285	29206
8261	25	Perm285	29725
8262	26	Perm285	30262
8263	27	Perm285	30502
8264	28	Perm285	30521
8265	29	Perm285	30970
8266	1	Perm286	3367
8267	2	Perm286	7857
8268	3	Perm286	9280
8269	4	Perm286	11046
8270	5	Perm286	13483
8271	6	Perm286	14796
8272	7	Perm286	15993
8273	8	Perm286	18391
8274	9	Perm286	20078
8275	10	Perm286	21123
8276	11	Perm286	21829
8277	12	Perm286	22640
8278	13	Perm286	23115
8279	14	Perm286	23865
8280	15	Perm286	24451
8281	16	Perm286	25091
8282	17	Perm286	25985
8283	18	Perm286	26458
8284	19	Perm286	26793
8285	20	Perm286	27452
8286	21	Perm286	28041
8287	22	Perm286	28874
8288	23	Perm286	29346
8289	24	Perm286	29812
8290	25	Perm286	30143
8291	26	Perm286	30306
8292	27	Perm286	30374
8293	28	Perm286	30831
8294	29	Perm286	30970
8295	1	Perm287	4829
8296	2	Perm287	7559
8297	3	Perm287	8735
8298	4	Perm287	10623
8299	5	Perm287	12091
8300	6	Perm287	14892
8301	7	Perm287	15892
8302	8	Perm287	17025
8303	9	Perm287	18643
8304	10	Perm287	19739
8305	11	Perm287	20886
8306	12	Perm287	21710
8307	13	Perm287	22428
8308	14	Perm287	23031
8309	15	Perm287	24635
8310	16	Perm287	25242
8311	17	Perm287	25992
8312	18	Perm287	26308
8313	19	Perm287	26864
8314	20	Perm287	27693
8315	21	Perm287	28132
8316	22	Perm287	28436
8317	23	Perm287	28765
8318	24	Perm287	28985
8319	25	Perm287	29755
8320	26	Perm287	30081
8321	27	Perm287	30425
8322	28	Perm287	30861
8323	29	Perm287	30970
8324	1	Perm288	4288
8325	2	Perm288	7051
8326	3	Perm288	10874
8327	4	Perm288	12121
8328	5	Perm288	14664
8329	6	Perm288	16189
8330	7	Perm288	17568
8331	8	Perm288	18451
8332	9	Perm288	19733
8333	10	Perm288	20589
8334	11	Perm288	21358
8335	12	Perm288	22208
8336	13	Perm288	22525
8337	14	Perm288	22552
8338	15	Perm288	23449
8339	16	Perm288	23992
8340	17	Perm288	24857
8341	18	Perm288	25627
8342	19	Perm288	26412
8343	20	Perm288	26603
8344	21	Perm288	27035
8345	22	Perm288	27170
8346	23	Perm288	27772
8347	24	Perm288	28603
8348	25	Perm288	29108
8349	26	Perm288	29512
8350	27	Perm288	30388
8351	28	Perm288	30535
8352	29	Perm288	30970
8353	1	Perm289	3159
8354	2	Perm289	5232
8355	3	Perm289	9613
8356	4	Perm289	10949
8357	5	Perm289	13810
8358	6	Perm289	14890
8359	7	Perm289	16184
8360	8	Perm289	17022
8361	9	Perm289	18084
8362	10	Perm289	18745
8363	11	Perm289	19356
8364	12	Perm289	21494
8365	13	Perm289	22372
8366	14	Perm289	23338
8367	15	Perm289	25091
8368	16	Perm289	25718
8369	17	Perm289	26578
8370	18	Perm289	27050
8371	19	Perm289	27541
8372	20	Perm289	28111
8373	21	Perm289	28628
8374	22	Perm289	28921
8375	23	Perm289	29499
8376	24	Perm289	30020
8377	25	Perm289	30202
8378	26	Perm289	30508
8379	27	Perm289	30692
8380	28	Perm289	30851
8381	29	Perm289	30970
8382	1	Perm290	2948
8383	2	Perm290	4894
8384	3	Perm290	6578
8385	4	Perm290	7632
8386	5	Perm290	9385
8387	6	Perm290	10271
8388	7	Perm290	11136
8389	8	Perm290	15077
8390	9	Perm290	17927
8391	10	Perm290	19662
8392	11	Perm290	21256
8393	12	Perm290	21799
8394	13	Perm290	23132
8395	14	Perm290	24108
8396	15	Perm290	24940
8397	16	Perm290	25797
8398	17	Perm290	26438
8399	18	Perm290	26987
8400	19	Perm290	27361
8401	20	Perm290	28250
8402	21	Perm290	28610
8403	22	Perm290	28863
8404	23	Perm290	29066
8405	24	Perm290	29557
8406	25	Perm290	29682
8407	26	Perm290	30048
8408	27	Perm290	30494
8409	28	Perm290	30513
8410	29	Perm290	30970
8411	1	Perm291	3038
8412	2	Perm291	5250
8413	3	Perm291	9659
8414	4	Perm291	10830
8415	5	Perm291	11945
8416	6	Perm291	14307
8417	7	Perm291	15399
8418	8	Perm291	16968
8419	9	Perm291	19598
8420	10	Perm291	20796
8421	11	Perm291	21693
8422	12	Perm291	22986
8423	13	Perm291	23423
8424	14	Perm291	24327
8425	15	Perm291	24582
8426	16	Perm291	25446
8427	17	Perm291	25469
8428	18	Perm291	26160
8429	19	Perm291	26363
8430	20	Perm291	27048
8431	21	Perm291	27669
8432	22	Perm291	27854
8433	23	Perm291	27994
8434	24	Perm291	28503
8435	25	Perm291	28802
8436	26	Perm291	29298
8437	27	Perm291	30037
8438	28	Perm291	30565
8439	29	Perm291	30970
8440	1	Perm292	4821
8441	2	Perm292	7109
8442	3	Perm292	9365
8443	4	Perm292	12258
8444	5	Perm292	13600
8445	6	Perm292	14790
8446	7	Perm292	16409
8447	8	Perm292	17416
8448	9	Perm292	18609
8449	10	Perm292	19669
8450	11	Perm292	20369
8451	12	Perm292	21495
8452	13	Perm292	21677
8453	14	Perm292	22571
8454	15	Perm292	23403
8455	16	Perm292	24177
8456	17	Perm292	25107
8457	18	Perm292	25727
8458	19	Perm292	26281
8459	20	Perm292	26816
8460	21	Perm292	27379
8461	22	Perm292	28239
8462	23	Perm292	28690
8463	24	Perm292	29056
8464	25	Perm292	29645
8465	26	Perm292	29933
8466	27	Perm292	30318
8467	28	Perm292	30781
8468	29	Perm292	30970
8469	1	Perm293	2156
8470	2	Perm293	4790
8471	3	Perm293	9496
8472	4	Perm293	12002
8473	5	Perm293	14041
8474	6	Perm293	15104
8475	7	Perm293	16466
8476	8	Perm293	17619
8477	9	Perm293	19332
8478	10	Perm293	20340
8479	11	Perm293	21251
8480	12	Perm293	22891
8481	13	Perm293	23696
8482	14	Perm293	24166
8483	15	Perm293	24930
8484	16	Perm293	25530
8485	17	Perm293	26102
8486	18	Perm293	26838
8487	19	Perm293	27430
8488	20	Perm293	27970
8489	21	Perm293	28251
8490	22	Perm293	28816
8491	23	Perm293	29284
8492	24	Perm293	29495
8493	25	Perm293	29718
8494	26	Perm293	30251
8495	27	Perm293	30389
8496	28	Perm293	30684
8497	29	Perm293	30970
8498	1	Perm294	1643
8499	2	Perm294	4414
8500	3	Perm294	6348
8501	4	Perm294	7894
8502	5	Perm294	8933
8503	6	Perm294	13104
8504	7	Perm294	14122
8505	8	Perm294	16768
8506	9	Perm294	18560
8507	10	Perm294	20127
8508	11	Perm294	21046
8509	12	Perm294	22498
8510	13	Perm294	23003
8511	14	Perm294	23796
8512	15	Perm294	24729
8513	16	Perm294	25053
8514	17	Perm294	25316
8515	18	Perm294	25684
8516	19	Perm294	26497
8517	20	Perm294	26955
8518	21	Perm294	27547
8519	22	Perm294	28163
8520	23	Perm294	28184
8521	24	Perm294	28503
8522	25	Perm294	29000
8523	26	Perm294	29524
8524	27	Perm294	30340
8525	28	Perm294	30732
8526	29	Perm294	30970
8527	1	Perm295	3159
8528	2	Perm295	4965
8529	3	Perm295	6553
8530	4	Perm295	10511
8531	5	Perm295	11509
8532	6	Perm295	14750
8533	7	Perm295	17730
8534	8	Perm295	18895
8535	9	Perm295	19961
8536	10	Perm295	21058
8537	11	Perm295	22016
8538	12	Perm295	22771
8539	13	Perm295	23503
8540	14	Perm295	24329
8541	15	Perm295	24771
8542	16	Perm295	25125
8543	17	Perm295	25875
8544	18	Perm295	26433
8545	19	Perm295	27036
8546	20	Perm295	27334
8547	21	Perm295	27897
8548	22	Perm295	28420
8549	23	Perm295	28663
8550	24	Perm295	28896
8551	25	Perm295	29317
8552	26	Perm295	29549
8553	27	Perm295	30000
8554	28	Perm295	30732
8555	29	Perm295	30970
8556	1	Perm296	2156
8557	2	Perm296	6018
8558	3	Perm296	8991
8559	4	Perm296	10837
8560	5	Perm296	11991
8561	6	Perm296	13258
8562	7	Perm296	15822
8563	8	Perm296	16767
8564	9	Perm296	17624
8565	10	Perm296	19293
8566	11	Perm296	20039
8567	12	Perm296	21607
8568	13	Perm296	22291
8569	14	Perm296	23002
8570	15	Perm296	23564
8571	16	Perm296	24339
8572	17	Perm296	24964
8573	18	Perm296	26629
8574	19	Perm296	27154
8575	20	Perm296	27544
8576	21	Perm296	28097
8577	22	Perm296	28981
8578	23	Perm296	29519
8579	24	Perm296	29678
8580	25	Perm296	29830
8581	26	Perm296	29986
8582	27	Perm296	30133
8583	28	Perm296	30578
8584	29	Perm296	30970
8585	1	Perm297	2156
8586	2	Perm297	5020
8587	3	Perm297	6948
8588	4	Perm297	8411
8589	5	Perm297	9578
8590	6	Perm297	10568
8591	7	Perm297	11526
8592	8	Perm297	15114
8593	9	Perm297	15935
8594	10	Perm297	18421
8595	11	Perm297	20332
8596	12	Perm297	21030
8597	13	Perm297	21721
8598	14	Perm297	22302
8599	15	Perm297	24007
8600	16	Perm297	24526
8601	17	Perm297	25439
8602	18	Perm297	26390
8603	19	Perm297	26946
8604	20	Perm297	27896
8605	21	Perm297	28398
8606	22	Perm297	28898
8607	23	Perm297	29374
8608	24	Perm297	29662
8609	25	Perm297	30286
8610	26	Perm297	30605
8611	27	Perm297	30826
8612	28	Perm297	30847
8613	29	Perm297	30970
8614	1	Perm298	4989
8615	2	Perm298	9103
8616	3	Perm298	11164
8617	4	Perm298	13410
8618	5	Perm298	14525
8619	6	Perm298	15970
8620	7	Perm298	16964
8621	8	Perm298	18101
8622	9	Perm298	19293
8623	10	Perm298	20484
8624	11	Perm298	21654
8625	12	Perm298	22577
8626	13	Perm298	23476
8627	14	Perm298	24397
8628	15	Perm298	24953
8629	16	Perm298	25714
8630	17	Perm298	25960
8631	18	Perm298	26641
8632	19	Perm298	27111
8633	20	Perm298	27758
8634	21	Perm298	27947
8635	22	Perm298	28546
8636	23	Perm298	28951
8637	24	Perm298	29132
8638	25	Perm298	29388
8639	26	Perm298	29499
8640	27	Perm298	30048
8641	28	Perm298	30521
8642	29	Perm298	30970
8643	1	Perm299	4821
8644	2	Perm299	7551
8645	3	Perm299	9353
8646	4	Perm299	11874
8647	5	Perm299	13258
8648	6	Perm299	15889
8649	7	Perm299	17492
8650	8	Perm299	18420
8651	9	Perm299	19206
8652	10	Perm299	19586
8653	11	Perm299	20142
8654	12	Perm299	21230
8655	13	Perm299	22313
8656	14	Perm299	23225
8657	15	Perm299	23495
8658	16	Perm299	24255
8659	17	Perm299	24893
8660	18	Perm299	25656
8661	19	Perm299	26402
8662	20	Perm299	26732
8663	21	Perm299	27218
8664	22	Perm299	27454
8665	23	Perm299	28234
8666	24	Perm299	28414
8667	25	Perm299	28902
8668	26	Perm299	29210
8669	27	Perm299	30085
8670	28	Perm299	30565
8671	29	Perm299	30970
8672	1	Perm300	4552
8673	2	Perm300	6048
8674	3	Perm300	9555
8675	4	Perm300	12389
8676	5	Perm300	14759
8677	6	Perm300	16345
8678	7	Perm300	17837
8679	8	Perm300	19032
8680	9	Perm300	20262
8681	10	Perm300	21367
8682	11	Perm300	22305
8683	12	Perm300	22948
8684	13	Perm300	24162
8685	14	Perm300	24646
8686	15	Perm300	25265
8687	16	Perm300	25645
8688	17	Perm300	25838
8689	18	Perm300	26535
8690	19	Perm300	27197
8691	20	Perm300	27850
8692	21	Perm300	28619
8693	22	Perm300	28662
8694	23	Perm300	29184
8695	24	Perm300	29406
8696	25	Perm300	29583
8697	26	Perm300	29634
8698	27	Perm300	30125
8699	28	Perm300	30578
8700	29	Perm300	30970
8701	1	Perm301	4288
8702	2	Perm301	7095
8703	3	Perm301	9365
8704	4	Perm301	10807
8705	5	Perm301	13222
8706	6	Perm301	15884
8707	7	Perm301	17375
8708	8	Perm301	18723
8709	9	Perm301	19732
8710	10	Perm301	20975
8711	11	Perm301	22013
8712	12	Perm301	22813
8713	13	Perm301	23589
8714	14	Perm301	24296
8715	15	Perm301	24790
8716	16	Perm301	25505
8717	17	Perm301	25744
8718	18	Perm301	26298
8719	19	Perm301	26610
8720	20	Perm301	26915
8721	21	Perm301	27694
8722	22	Perm301	27847
8723	23	Perm301	28373
8724	24	Perm301	28501
8725	25	Perm301	28970
8726	26	Perm301	29501
8727	27	Perm301	29640
8728	28	Perm301	30098
8729	29	Perm301	30970
8730	1	Perm302	3038
8731	2	Perm302	4741
8732	3	Perm302	6592
8733	4	Perm302	7957
8734	5	Perm302	9110
8735	6	Perm302	12980
8736	7	Perm302	15974
8737	8	Perm302	17831
8738	9	Perm302	19331
8739	10	Perm302	20104
8740	11	Perm302	20892
8741	12	Perm302	21946
8742	13	Perm302	22858
8743	14	Perm302	23426
8744	15	Perm302	24305
8745	16	Perm302	25159
8746	17	Perm302	25728
8747	18	Perm302	26325
8748	19	Perm302	27203
8749	20	Perm302	27789
8750	21	Perm302	28152
8751	22	Perm302	28700
8752	23	Perm302	28933
8753	24	Perm302	29377
8754	25	Perm302	29651
8755	26	Perm302	29840
8756	27	Perm302	30078
8757	28	Perm302	30098
8758	29	Perm302	30970
8759	1	Perm303	4356
8760	2	Perm303	7060
8761	3	Perm303	9172
8762	4	Perm303	10530
8763	5	Perm303	13601
8764	6	Perm303	16016
8765	7	Perm303	17436
8766	8	Perm303	18460
8767	9	Perm303	20188
8768	10	Perm303	21123
8769	11	Perm303	22048
8770	12	Perm303	22862
8771	13	Perm303	23553
8772	14	Perm303	24363
8773	15	Perm303	24738
8774	16	Perm303	25615
8775	17	Perm303	26310
8776	18	Perm303	26670
8777	19	Perm303	27301
8778	20	Perm303	28148
8779	21	Perm303	28473
8780	22	Perm303	28602
8781	23	Perm303	29123
8782	24	Perm303	29279
8783	25	Perm303	29806
8784	26	Perm303	29887
8785	27	Perm303	30354
8786	28	Perm303	30473
8787	29	Perm303	30970
8788	1	Perm304	4552
8789	2	Perm304	7318
8790	3	Perm304	9162
8791	4	Perm304	12149
8792	5	Perm304	13655
8793	6	Perm304	16045
8794	7	Perm304	17224
8795	8	Perm304	18235
8796	9	Perm304	19800
8797	10	Perm304	21556
8798	11	Perm304	22271
8799	12	Perm304	23032
8800	13	Perm304	23877
8801	14	Perm304	24317
8802	15	Perm304	25041
8803	16	Perm304	25727
8804	17	Perm304	26165
8805	18	Perm304	26597
8806	19	Perm304	27135
8807	20	Perm304	27343
8808	21	Perm304	27525
8809	22	Perm304	28362
8810	23	Perm304	28836
8811	24	Perm304	28969
8812	25	Perm304	29089
8813	26	Perm304	29963
8814	27	Perm304	30494
8815	28	Perm304	30951
8816	29	Perm304	30970
8817	1	Perm305	4692
8818	2	Perm305	7475
8819	3	Perm305	10365
8820	4	Perm305	11623
8821	5	Perm305	13177
8822	6	Perm305	13897
8823	7	Perm305	15270
8824	8	Perm305	17124
8825	9	Perm305	18410
8826	10	Perm305	19465
8827	11	Perm305	20147
8828	12	Perm305	21100
8829	13	Perm305	21885
8830	14	Perm305	22613
8831	15	Perm305	23270
8832	16	Perm305	24137
8833	17	Perm305	25030
8834	18	Perm305	25341
8835	19	Perm305	25978
8836	20	Perm305	26534
8837	21	Perm305	26706
8838	22	Perm305	27474
8839	23	Perm305	28309
8840	24	Perm305	28561
8841	25	Perm305	29114
8842	26	Perm305	29529
8843	27	Perm305	29649
8844	28	Perm305	30521
8845	29	Perm305	30970
8846	1	Perm306	5310
8847	2	Perm306	8324
8848	3	Perm306	10115
8849	4	Perm306	11517
8850	5	Perm306	14972
8851	6	Perm306	16829
8852	7	Perm306	18236
8853	8	Perm306	19128
8854	9	Perm306	20106
8855	10	Perm306	20500
8856	11	Perm306	21505
8857	12	Perm306	22428
8858	13	Perm306	23262
8859	14	Perm306	24082
8860	15	Perm306	25006
8861	16	Perm306	25882
8862	17	Perm306	26398
8863	18	Perm306	27069
8864	19	Perm306	27478
8865	20	Perm306	28120
8866	21	Perm306	28712
8867	22	Perm306	29055
8868	23	Perm306	29309
8869	24	Perm306	29796
8870	25	Perm306	30035
8871	26	Perm306	30547
8872	27	Perm306	30634
8873	28	Perm306	30684
8874	29	Perm306	30970
8875	1	Perm307	3195
8876	2	Perm307	5106
8877	3	Perm307	6807
8878	4	Perm307	11136
8879	5	Perm307	12668
8880	6	Perm307	15245
8881	7	Perm307	17556
8882	8	Perm307	18543
8883	9	Perm307	19632
8884	10	Perm307	20489
8885	11	Perm307	21439
8886	12	Perm307	22810
8887	13	Perm307	23798
8888	14	Perm307	24560
8889	15	Perm307	24944
8890	16	Perm307	25668
8891	17	Perm307	26226
8892	18	Perm307	26695
8893	19	Perm307	27306
8894	20	Perm307	27600
8895	21	Perm307	27971
8896	22	Perm307	28496
8897	23	Perm307	28672
8898	24	Perm307	29145
8899	25	Perm307	29297
8900	26	Perm307	29779
8901	27	Perm307	30651
8902	28	Perm307	30831
8903	29	Perm307	30970
8904	1	Perm308	3367
8905	2	Perm308	7336
8906	3	Perm308	11684
8907	4	Perm308	13413
8908	5	Perm308	15535
8909	6	Perm308	17248
8910	7	Perm308	18724
8911	8	Perm308	19716
8912	9	Perm308	20491
8913	10	Perm308	21018
8914	11	Perm308	21874
8915	12	Perm308	22864
8916	13	Perm308	23488
8917	14	Perm308	23837
8918	15	Perm308	24721
8919	16	Perm308	25346
8920	17	Perm308	25659
8921	18	Perm308	25887
8922	19	Perm308	26167
8923	20	Perm308	26872
8924	21	Perm308	27543
8925	22	Perm308	27665
8926	23	Perm308	28251
8927	24	Perm308	29129
8928	25	Perm308	29641
8929	26	Perm308	29993
8930	27	Perm308	30454
8931	28	Perm308	30489
8932	29	Perm308	30970
8933	1	Perm309	2156
8934	2	Perm309	6322
8935	3	Perm309	9029
8936	4	Perm309	10126
8937	5	Perm309	12889
8938	6	Perm309	14627
8939	7	Perm309	17024
8940	8	Perm309	18205
8941	9	Perm309	19226
8942	10	Perm309	20114
8943	11	Perm309	21107
8944	12	Perm309	22428
8945	13	Perm309	22972
8946	14	Perm309	23627
8947	15	Perm309	23807
8948	16	Perm309	24796
8949	17	Perm309	25638
8950	18	Perm309	26301
8951	19	Perm309	26541
8952	20	Perm309	27256
8953	21	Perm309	27951
8954	22	Perm309	28165
8955	23	Perm309	28260
8956	24	Perm309	28399
8957	25	Perm309	29005
8958	26	Perm309	29514
8959	27	Perm309	30021
8960	28	Perm309	30473
8961	29	Perm309	30970
8962	1	Perm310	3016
8963	2	Perm310	5153
8964	3	Perm310	9311
8965	4	Perm310	10808
8966	5	Perm310	13742
8967	6	Perm310	15613
8968	7	Perm310	17273
8969	8	Perm310	18816
8970	9	Perm310	20014
8971	10	Perm310	21000
8972	11	Perm310	21828
8973	12	Perm310	22665
8974	13	Perm310	23628
8975	14	Perm310	24210
8976	15	Perm310	24789
8977	16	Perm310	25266
8978	17	Perm310	25697
8979	18	Perm310	25993
8980	19	Perm310	26218
8981	20	Perm310	26801
8982	21	Perm310	27141
8983	22	Perm310	27184
8984	23	Perm310	28078
8985	24	Perm310	28573
8986	25	Perm310	28835
8987	26	Perm310	29574
8988	27	Perm310	29697
8989	28	Perm310	30165
8990	29	Perm310	30970
8991	1	Perm311	4572
8992	2	Perm311	7537
8993	3	Perm311	9724
8994	4	Perm311	11156
8995	5	Perm311	11582
8996	6	Perm311	12684
8997	7	Perm311	13267
8998	8	Perm311	14450
8999	9	Perm311	15829
9000	10	Perm311	16265
9001	11	Perm311	16823
9002	12	Perm311	19179
9003	13	Perm311	20745
9004	14	Perm311	21171
9005	15	Perm311	21646
9006	16	Perm311	22887
9007	17	Perm311	23288
9008	18	Perm311	24602
9009	19	Perm311	25530
9010	20	Perm311	26280
9011	21	Perm311	26931
9012	22	Perm311	27548
9013	23	Perm311	28138
9014	24	Perm311	28717
9015	25	Perm311	29596
9016	26	Perm311	30070
9017	27	Perm311	30218
9018	28	Perm311	30684
9019	29	Perm311	30970
9020	1	Perm312	3016
9021	2	Perm312	4965
9022	3	Perm312	8853
9023	4	Perm312	10192
9024	5	Perm312	11245
9025	6	Perm312	13506
9026	7	Perm312	15536
9027	8	Perm312	16816
9028	9	Perm312	17821
9029	10	Perm312	18745
9030	11	Perm312	20307
9031	12	Perm312	21381
9032	13	Perm312	22036
9033	14	Perm312	22634
9034	15	Perm312	24217
9035	16	Perm312	24972
9036	17	Perm312	25499
9037	18	Perm312	26171
9038	19	Perm312	26526
9039	20	Perm312	27418
9040	21	Perm312	27641
9041	22	Perm312	28315
9042	23	Perm312	28925
9043	24	Perm312	29383
9044	25	Perm312	29915
9045	26	Perm312	30236
9046	27	Perm312	30613
9047	28	Perm312	30732
9048	29	Perm312	30970
9049	1	Perm313	3159
9050	2	Perm313	4965
9051	3	Perm313	6382
9052	4	Perm313	11397
9053	5	Perm313	12870
9054	6	Perm313	13785
9055	7	Perm313	14535
9056	8	Perm313	15851
9057	9	Perm313	16454
9058	10	Perm313	18869
9059	11	Perm313	20963
9060	12	Perm313	22304
9061	13	Perm313	22997
9062	14	Perm313	23590
9063	15	Perm313	24578
9064	16	Perm313	25186
9065	17	Perm313	25734
9066	18	Perm313	26394
9067	19	Perm313	26949
9068	20	Perm313	27380
9069	21	Perm313	27600
9070	22	Perm313	27851
9071	23	Perm313	28279
9072	24	Perm313	29165
9073	25	Perm313	29232
9074	26	Perm313	29412
9075	27	Perm313	29867
9076	28	Perm313	30165
9077	29	Perm313	30970
9078	1	Perm314	4829
9079	2	Perm314	8145
9080	3	Perm314	10400
9081	4	Perm314	12984
9082	5	Perm314	14961
9083	6	Perm314	16706
9084	7	Perm314	18220
9085	8	Perm314	18964
9086	9	Perm314	20121
9087	10	Perm314	21049
9088	11	Perm314	21829
9089	12	Perm314	22484
9090	13	Perm314	23221
9091	14	Perm314	23866
9092	15	Perm314	24431
9093	16	Perm314	25336
9094	17	Perm314	25886
9095	18	Perm314	26435
9096	19	Perm314	26929
9097	20	Perm314	27397
9098	21	Perm314	28214
9099	22	Perm314	28594
9100	23	Perm314	29351
9101	24	Perm314	29743
9102	25	Perm314	30021
9103	26	Perm314	30429
9104	27	Perm314	30701
9105	28	Perm314	30851
9106	29	Perm314	30970
9107	1	Perm315	4631
9108	2	Perm315	7453
9109	3	Perm315	9204
9110	4	Perm315	12614
9111	5	Perm315	13740
9112	6	Perm315	15300
9113	7	Perm315	17322
9114	8	Perm315	18732
9115	9	Perm315	20110
9116	10	Perm315	21008
9117	11	Perm315	22289
9118	12	Perm315	22933
