Genome	Permutation	Clusters
15354	13	Perm530	25903
15355	14	Perm530	26073
15356	15	Perm530	26318
15357	16	Perm530	26548
15358	17	Perm530	26749
15359	18	Perm530	26950
15360	19	Perm530	27247
15361	20	Perm530	27364
15362	21	Perm530	27524
15363	22	Perm530	27695
15364	23	Perm530	27810
15365	24	Perm530	28813
15366	25	Perm530	28914
15367	26	Perm530	29004
15368	27	Perm530	29676
15369	28	Perm530	29793
15370	29	Perm530	29897
15371	1	Perm531	16272
15372	2	Perm531	18570
15373	3	Perm531	20451
15374	4	Perm531	21602
15375	5	Perm531	22276
15376	6	Perm531	22893
15377	7	Perm531	23470
15378	8	Perm531	24163
15379	9	Perm531	24532
15380	10	Perm531	24831
15381	11	Perm531	25255
15382	12	Perm531	25441
15383	13	Perm531	25685
15384	14	Perm531	25975
15385	15	Perm531	26120
15386	16	Perm531	27200
15387	17	Perm531	27578
15388	18	Perm531	27871
15389	19	Perm531	28050
15390	20	Perm531	28205
15391	21	Perm531	28415
15392	22	Perm531	28578
15393	23	Perm531	28700
15394	24	Perm531	28821
15395	25	Perm531	29502
15396	26	Perm531	29626
15397	27	Perm531	29710
15398	28	Perm531	29809
15399	29	Perm531	29897
15400	1	Perm532	16156
15401	2	Perm532	19109
15402	3	Perm532	20487
15403	4	Perm532	21196
15404	5	Perm532	22013
15405	6	Perm532	22763
15406	7	Perm532	23302
15407	8	Perm532	23677
15408	9	Perm532	24201
15409	10	Perm532	25544
15410	11	Perm532	25934
15411	12	Perm532	26352
15412	13	Perm532	26598
15413	14	Perm532	26776
15414	15	Perm532	27107
15415	16	Perm532	27256
15416	17	Perm532	27505
15417	18	Perm532	27849
15418	19	Perm532	27987
15419	20	Perm532	28150
15420	21	Perm532	28358
15421	22	Perm532	28522
15422	23	Perm532	28728
15423	24	Perm532	28851
15424	25	Perm532	28966
15425	26	Perm532	29580
15426	27	Perm532	29701
15427	28	Perm532	29809
15428	29	Perm532	29897
15429	1	Perm533	12563
15430	2	Perm533	18709
15431	3	Perm533	20826
15432	4	Perm533	22150
15433	5	Perm533	23204
15434	6	Perm533	24037
15435	7	Perm533	24772
15436	8	Perm533	25381
15437	9	Perm533	25829
15438	10	Perm533	26322
15439	11	Perm533	26657
15440	12	Perm533	27063
15441	13	Perm533	27391
15442	14	Perm533	27724
15443	15	Perm533	27920
15444	16	Perm533	28077
15445	17	Perm533	28279
15446	18	Perm533	28456
15447	19	Perm533	28577
15448	20	Perm533	28725
15449	21	Perm533	28940
15450	22	Perm533	29077
15451	23	Perm533	29252
15452	24	Perm533	29369
15453	25	Perm533	29484
15454	26	Perm533	29621
15455	27	Perm533	29706
15456	28	Perm533	29813
15457	29	Perm533	29897
15458	1	Perm534	16136
15459	2	Perm534	18145
15460	3	Perm534	20420
15461	4	Perm534	21453
15462	5	Perm534	22443
15463	6	Perm534	23052
15464	7	Perm534	23547
15465	8	Perm534	23917
15466	9	Perm534	24411
15467	10	Perm534	24888
15468	11	Perm534	25145
15469	12	Perm534	25374
15470	13	Perm534	25538
15471	14	Perm534	26675
15472	15	Perm534	26919
15473	16	Perm534	27217
15474	17	Perm534	27575
15475	18	Perm534	27756
15476	19	Perm534	28085
15477	20	Perm534	28283
15478	21	Perm534	28426
15479	22	Perm534	28570
15480	23	Perm534	28667
15481	24	Perm534	28795
15482	25	Perm534	28913
15483	26	Perm534	29067
15484	27	Perm534	29141
15485	28	Perm534	29231
15486	29	Perm534	29897
15487	1	Perm535	16272
15488	2	Perm535	18812
15489	3	Perm535	20567
15490	4	Perm535	22291
15491	5	Perm535	23180
15492	6	Perm535	23633
15493	7	Perm535	24258
15494	8	Perm535	24817
15495	9	Perm535	25407
15496	10	Perm535	25831
15497	11	Perm535	26166
15498	12	Perm535	26500
15499	13	Perm535	26705
15500	14	Perm535	27013
15501	15	Perm535	27324
15502	16	Perm535	27509
15503	17	Perm535	27675
15504	18	Perm535	27911
15505	19	Perm535	28209
15506	20	Perm535	28341
15507	21	Perm535	28968
15508	22	Perm535	29080
15509	23	Perm535	29230
15510	24	Perm535	29390
15511	25	Perm535	29482
15512	26	Perm535	29577
15513	27	Perm535	29688
15514	28	Perm535	29809
15515	29	Perm535	29897
15516	1	Perm536	15484
15517	2	Perm536	17070
15518	3	Perm536	19164
15519	4	Perm536	20613
15520	5	Perm536	22107
15521	6	Perm536	23030
15522	7	Perm536	23694
15523	8	Perm536	24090
15524	9	Perm536	24667
15525	10	Perm536	25077
15526	11	Perm536	25381
15527	12	Perm536	25629
15528	13	Perm536	25924
15529	14	Perm536	26122
15530	15	Perm536	26353
15531	16	Perm536	26475
15532	17	Perm536	27550
15533	18	Perm536	27794
15534	19	Perm536	27916
15535	20	Perm536	28127
15536	21	Perm536	28308
15537	22	Perm536	28411
15538	23	Perm536	28564
15539	24	Perm536	28682
15540	25	Perm536	28934
15541	26	Perm536	29058
15542	27	Perm536	29159
15543	28	Perm536	29828
15544	29	Perm536	29897
15545	1	Perm537	16172
15546	2	Perm537	18794
15547	3	Perm537	20078
15548	4	Perm537	21676
15549	5	Perm537	22547
15550	6	Perm537	23175
15551	7	Perm537	23569
15552	8	Perm537	24156
15553	9	Perm537	24507
15554	10	Perm537	24815
15555	11	Perm537	25075
15556	12	Perm537	25272
15557	13	Perm537	25416
15558	14	Perm537	25768
15559	15	Perm537	26044
15560	16	Perm537	26268
15561	17	Perm537	26415
15562	18	Perm537	26602
15563	19	Perm537	26783
15564	20	Perm537	26968
15565	21	Perm537	27091
15566	22	Perm537	27268
15567	23	Perm537	27385
15568	24	Perm537	27688
15569	25	Perm537	27954
15570	26	Perm537	28949
15571	27	Perm537	29118
15572	28	Perm537	29231
15573	29	Perm537	29897
15574	1	Perm538	16315
15575	2	Perm538	18877
15576	3	Perm538	20275
15577	4	Perm538	21880
15578	5	Perm538	22685
15579	6	Perm538	23426
15580	7	Perm538	23874
15581	8	Perm538	24330
15582	9	Perm538	24734
15583	10	Perm538	25199
15584	11	Perm538	25510
15585	12	Perm538	25727
15586	13	Perm538	25963
15587	14	Perm538	26174
15588	15	Perm538	26454
15589	16	Perm538	26638
15590	17	Perm538	26798
15591	18	Perm538	27036
15592	19	Perm538	27155
15593	20	Perm538	27250
15594	21	Perm538	28284
15595	22	Perm538	28381
15596	23	Perm538	28530
15597	24	Perm538	28641
15598	25	Perm538	28804
15599	26	Perm538	29484
15600	27	Perm538	29645
15601	28	Perm538	29768
15602	29	Perm538	29897
15603	1	Perm539	15966
15604	2	Perm539	18391
15605	3	Perm539	19736
15606	4	Perm539	20673
15607	5	Perm539	21406
15608	6	Perm539	22906
15609	7	Perm539	23293
15610	8	Perm539	24760
15611	9	Perm539	25314
15612	10	Perm539	25559
15613	11	Perm539	25770
15614	12	Perm539	26202
15615	13	Perm539	26393
15616	14	Perm539	26584
15617	15	Perm539	27278
15618	16	Perm539	27455
15619	17	Perm539	27883
15620	18	Perm539	28229
15621	19	Perm539	28485
15622	20	Perm539	28717
15623	21	Perm539	28928
15624	22	Perm539	29029
15625	23	Perm539	29199
15626	24	Perm539	29317
15627	25	Perm539	29438
15628	26	Perm539	29507
15629	27	Perm539	29627
15630	28	Perm539	29751
15631	29	Perm539	29897
15632	1	Perm540	16172
15633	2	Perm540	18145
15634	3	Perm540	20278
15635	4	Perm540	21630
15636	5	Perm540	22378
15637	6	Perm540	23762
15638	7	Perm540	24336
15639	8	Perm540	24688
15640	9	Perm540	25549
15641	10	Perm540	25944
15642	11	Perm540	26403
15643	12	Perm540	26886
15644	13	Perm540	27220
15645	14	Perm540	27434
15646	15	Perm540	27663
15647	16	Perm540	27913
15648	17	Perm540	28095
15649	18	Perm540	28196
15650	19	Perm540	28412
15651	20	Perm540	28632
15652	21	Perm540	28932
15653	22	Perm540	29113
15654	23	Perm540	29222
15655	24	Perm540	29352
15656	25	Perm540	29463
15657	26	Perm540	29557
15658	27	Perm540	29659
15659	28	Perm540	29763
15660	29	Perm540	29897
15661	1	Perm541	15484
15662	2	Perm541	18320
15663	3	Perm541	19954
15664	4	Perm541	20760
15665	5	Perm541	22176
15666	6	Perm541	23069
15667	7	Perm541	23633
15668	8	Perm541	24119
15669	9	Perm541	24520
15670	10	Perm541	24848
15671	11	Perm541	25152
15672	12	Perm541	25373
15673	13	Perm541	25648
15674	14	Perm541	25895
15675	15	Perm541	26047
15676	16	Perm541	26248
15677	17	Perm541	26387
15678	18	Perm541	26740
15679	19	Perm541	27016
15680	20	Perm541	27177
15681	21	Perm541	27349
15682	22	Perm541	27488
15683	23	Perm541	27602
15684	24	Perm541	27691
15685	25	Perm541	27825
15686	26	Perm541	28831
15687	27	Perm541	29080
15688	28	Perm541	29231
15689	29	Perm541	29897
15690	1	Perm542	16482
15691	2	Perm542	18794
15692	3	Perm542	20763
15693	4	Perm542	21771
15694	5	Perm542	23319
15695	6	Perm542	23813
15696	7	Perm542	24338
15697	8	Perm542	25135
15698	9	Perm542	25753
15699	10	Perm542	26138
15700	11	Perm542	26446
15701	12	Perm542	26770
15702	13	Perm542	27138
15703	14	Perm542	27440
15704	15	Perm542	27673
15705	16	Perm542	27817
15706	17	Perm542	28025
15707	18	Perm542	28349
15708	19	Perm542	28521
15709	20	Perm542	28693
15710	21	Perm542	28812
15711	22	Perm542	29069
15712	23	Perm542	29188
15713	24	Perm542	29377
15714	25	Perm542	29490
15715	26	Perm542	29603
15716	27	Perm542	29701
15717	28	Perm542	29809
15718	29	Perm542	29897
15719	1	Perm543	16143
15720	2	Perm543	19175
15721	3	Perm543	20619
15722	4	Perm543	21868
15723	5	Perm543	22419
15724	6	Perm543	23129
15725	7	Perm543	23743
15726	8	Perm543	24173
15727	9	Perm543	24511
15728	10	Perm543	24918
15729	11	Perm543	25257
15730	12	Perm543	25556
15731	13	Perm543	26773
15732	14	Perm543	26978
15733	15	Perm543	27272
15734	16	Perm543	27458
15735	17	Perm543	27653
15736	18	Perm543	27816
15737	19	Perm543	27921
15738	20	Perm543	28115
15739	21	Perm543	28198
15740	22	Perm543	28328
15741	23	Perm543	28633
15742	24	Perm543	28844
15743	25	Perm543	28966
15744	26	Perm543	29072
15745	27	Perm543	29203
15746	28	Perm543	29812
15747	29	Perm543	29897
15748	1	Perm544	16315
15749	2	Perm544	18365
15750	3	Perm544	19858
15751	4	Perm544	21596
15752	5	Perm544	22559
15753	6	Perm544	23225
15754	7	Perm544	23652
15755	8	Perm544	24164
15756	9	Perm544	25383
15757	10	Perm544	25787
15758	11	Perm544	26110
15759	12	Perm544	26350
15760	13	Perm544	26679
15761	14	Perm544	26854
15762	15	Perm544	27105
15763	16	Perm544	27330
15764	17	Perm544	27516
15765	18	Perm544	27694
15766	19	Perm544	27888
15767	20	Perm544	28032
15768	21	Perm544	28149
15769	22	Perm544	28425
15770	23	Perm544	28521
15771	24	Perm544	28628
15772	25	Perm544	29311
15773	26	Perm544	29415
15774	27	Perm544	29506
15775	28	Perm544	29768
15776	29	Perm544	29897
15777	1	Perm545	16143
15778	2	Perm545	19175
15779	3	Perm545	20567
15780	4	Perm545	21411
15781	5	Perm545	22185
15782	6	Perm545	22745
15783	7	Perm545	23483
15784	8	Perm545	23922
15785	9	Perm545	24342
15786	10	Perm545	25642
15787	11	Perm545	26103
15788	12	Perm545	26382
15789	13	Perm545	26657
15790	14	Perm545	26982
15791	15	Perm545	27185
15792	16	Perm545	27340
15793	17	Perm545	27648
15794	18	Perm545	28301
15795	19	Perm545	28451
15796	20	Perm545	28627
15797	21	Perm545	28920
15798	22	Perm545	29043
15799	23	Perm545	29181
15800	24	Perm545	29312
15801	25	Perm545	29426
15802	26	Perm545	29511
15803	27	Perm545	29601
15804	28	Perm545	29735
15805	29	Perm545	29897
15806	1	Perm546	16260
15807	2	Perm546	19069
15808	3	Perm546	20584
15809	4	Perm546	21624
15810	5	Perm546	22655
15811	6	Perm546	23289
15812	7	Perm546	23925
15813	8	Perm546	24256
15814	9	Perm546	24536
15815	10	Perm546	24992
15816	11	Perm546	25257
15817	12	Perm546	25432
15818	13	Perm546	25734
15819	14	Perm546	25903
15820	15	Perm546	26115
15821	16	Perm546	27305
15822	17	Perm546	27573
15823	18	Perm546	27744
15824	19	Perm546	27921
15825	20	Perm546	28152
15826	21	Perm546	28267
15827	22	Perm546	28425
15828	23	Perm546	28505
15829	24	Perm546	28647
15830	25	Perm546	28771
15831	26	Perm546	29042
15832	27	Perm546	29181
15833	28	Perm546	29289
15834	29	Perm546	29897
15835	1	Perm547	12563
15836	2	Perm547	18679
15837	3	Perm547	21006
15838	4	Perm547	22122
15839	5	Perm547	23197
15840	6	Perm547	23866
15841	7	Perm547	24491
15842	8	Perm547	24905
15843	9	Perm547	25483
15844	10	Perm547	25830
15845	11	Perm547	26052
15846	12	Perm547	26330
15847	13	Perm547	26664
15848	14	Perm547	26874
15849	15	Perm547	27112
15850	16	Perm547	27358
15851	17	Perm547	27575
15852	18	Perm547	28301
15853	19	Perm547	28588
15854	20	Perm547	28740
15855	21	Perm547	28908
15856	22	Perm547	29057
15857	23	Perm547	29192
15858	24	Perm547	29355
15859	25	Perm547	29460
15860	26	Perm547	29601
15861	27	Perm547	29695
15862	28	Perm547	29780
15863	29	Perm547	29897
15864	1	Perm548	16156
15865	2	Perm548	19005
15866	3	Perm548	20571
15867	4	Perm548	21765
15868	5	Perm548	22557
15869	6	Perm548	23137
15870	7	Perm548	23736
15871	8	Perm548	24223
15872	9	Perm548	24709
15873	10	Perm548	24935
15874	11	Perm548	25315
15875	12	Perm548	25562
15876	13	Perm548	25751
15877	14	Perm548	26024
15878	15	Perm548	27204
15879	16	Perm548	27445
15880	17	Perm548	27689
15881	18	Perm548	27831
15882	19	Perm548	27971
15883	20	Perm548	28606
15884	21	Perm548	28732
15885	22	Perm548	28911
15886	23	Perm548	29036
15887	24	Perm548	29132
15888	25	Perm548	29299
15889	26	Perm548	29390
15890	27	Perm548	29546
15891	28	Perm548	29665
15892	29	Perm548	29897
15893	1	Perm549	16315
15894	2	Perm549	19336
15895	3	Perm549	20614
15896	4	Perm549	21743
15897	5	Perm549	22569
15898	6	Perm549	23271
15899	7	Perm549	23750
15900	8	Perm549	24099
15901	9	Perm549	24475
15902	10	Perm549	24841
15903	11	Perm549	25223
15904	12	Perm549	25437
15905	13	Perm549	25860
15906	14	Perm549	26067
15907	15	Perm549	26308
15908	16	Perm549	26487
15909	17	Perm549	26660
15910	18	Perm549	26819
15911	19	Perm549	27002
15912	20	Perm549	27114
15913	21	Perm549	27281
15914	22	Perm549	27418
15915	23	Perm549	27716
15916	24	Perm549	27850
15917	25	Perm549	27997
15918	26	Perm549	28088
15919	27	Perm549	29080
15920	28	Perm549	29231
15921	29	Perm549	29897
15922	1	Perm550	16157
15923	2	Perm550	19182
15924	3	Perm550	20527
15925	4	Perm550	21622
15926	5	Perm550	22495
15927	6	Perm550	23971
15928	7	Perm550	24601
15929	8	Perm550	24954
15930	9	Perm550	25294
15931	10	Perm550	25837
15932	11	Perm550	26191
15933	12	Perm550	26524
15934	13	Perm550	26846
15935	14	Perm550	27074
15936	15	Perm550	27236
15937	16	Perm550	27412
15938	17	Perm550	27763
15939	18	Perm550	27955
15940	19	Perm550	28127
15941	20	Perm550	28276
15942	21	Perm550	28465
15943	22	Perm550	28617
15944	23	Perm550	28811
15945	24	Perm550	28911
15946	25	Perm550	29530
15947	26	Perm550	29627
15948	27	Perm550	29720
15949	28	Perm550	29799
15950	29	Perm550	29897
15951	1	Perm551	16047
15952	2	Perm551	19316
15953	3	Perm551	20733
15954	4	Perm551	21546
15955	5	Perm551	22446
15956	6	Perm551	23146
15957	7	Perm551	24553
15958	8	Perm551	25101
15959	9	Perm551	25538
15960	10	Perm551	25897
15961	11	Perm551	26222
15962	12	Perm551	26459
15963	13	Perm551	26839
15964	14	Perm551	27098
15965	15	Perm551	27278
15966	16	Perm551	27937
15967	17	Perm551	28156
15968	18	Perm551	28334
15969	19	Perm551	28482
15970	20	Perm551	28615
15971	21	Perm551	28740
15972	22	Perm551	28886
15973	23	Perm551	28980
15974	24	Perm551	29113
15975	25	Perm551	29304
15976	26	Perm551	29578
15977	27	Perm551	29719
15978	28	Perm551	29812
15979	29	Perm551	29897
15980	1	Perm552	16293
15981	2	Perm552	19193
15982	3	Perm552	21014
15983	4	Perm552	22145
15984	5	Perm552	22968
15985	6	Perm552	23596
15986	7	Perm552	24422
15987	8	Perm552	25064
15988	9	Perm552	25470
15989	10	Perm552	25811
15990	11	Perm552	26030
15991	12	Perm552	26294
15992	13	Perm552	26522
15993	14	Perm552	26748
15994	15	Perm552	27060
15995	16	Perm552	27402
15996	17	Perm552	27618
15997	18	Perm552	27834
15998	19	Perm552	27962
15999	20	Perm552	28146
16000	21	Perm552	28292
16001	22	Perm552	28450
16002	23	Perm552	28596
16003	24	Perm552	28704
16004	25	Perm552	29390
16005	26	Perm552	29466
16006	27	Perm552	29701
16007	28	Perm552	29812
16008	29	Perm552	29897
16009	1	Perm553	16060
16010	2	Perm553	19113
16011	3	Perm553	20640
16012	4	Perm553	21382
16013	5	Perm553	22425
16014	6	Perm553	23155
16015	7	Perm553	23690
16016	8	Perm553	24043
16017	9	Perm553	24360
16018	10	Perm553	25695
16019	11	Perm553	26128
16020	12	Perm553	26487
16021	13	Perm553	26768
16022	14	Perm553	27038
16023	15	Perm553	27296
16024	16	Perm553	27470
16025	17	Perm553	27640
16026	18	Perm553	27811
16027	19	Perm553	27992
16028	20	Perm553	28159
16029	21	Perm553	28330
16030	22	Perm553	28522
16031	23	Perm553	28638
16032	24	Perm553	28737
16033	25	Perm553	28846
16034	26	Perm553	29462
16035	27	Perm553	29704
16036	28	Perm553	29791
16037	29	Perm553	29897
16038	1	Perm554	16160
16039	2	Perm554	18281
16040	3	Perm554	20325
16041	4	Perm554	21966
16042	5	Perm554	23073
16043	6	Perm554	23705
16044	7	Perm554	24403
16045	8	Perm554	24784
16046	9	Perm554	25637
16047	10	Perm554	26018
16048	11	Perm554	26294
16049	12	Perm554	26667
16050	13	Perm554	26952
16051	14	Perm554	27249
16052	15	Perm554	27607
16053	16	Perm554	27816
16054	17	Perm554	28045
16055	18	Perm554	28296
16056	19	Perm554	28497
16057	20	Perm554	28648
16058	21	Perm554	28785
16059	22	Perm554	28889
16060	23	Perm554	28984
16061	24	Perm554	29085
16062	25	Perm554	29234
16063	26	Perm554	29516
16064	27	Perm554	29630
16065	28	Perm554	29751
16066	29	Perm554	29897
16067	1	Perm555	16210
16068	2	Perm555	19223
16069	3	Perm555	20393
16070	4	Perm555	21434
16071	5	Perm555	22415
16072	6	Perm555	23104
16073	7	Perm555	23655
16074	8	Perm555	24109
16075	9	Perm555	24559
16076	10	Perm555	24965
16077	11	Perm555	25258
16078	12	Perm555	25639
16079	13	Perm555	26062
16080	14	Perm555	26191
16081	15	Perm555	27268
16082	16	Perm555	27525
16083	17	Perm555	27688
16084	18	Perm555	28411
16085	19	Perm555	28593
16086	20	Perm555	28727
16087	21	Perm555	28891
16088	22	Perm555	29001
16089	23	Perm555	29148
16090	24	Perm555	29292
16091	25	Perm555	29411
16092	26	Perm555	29493
16093	27	Perm555	29660
16094	28	Perm555	29790
16095	29	Perm555	29897
16096	1	Perm556	16294
16097	2	Perm556	18727
16098	3	Perm556	20710
16099	4	Perm556	21689
16100	5	Perm556	22316
16101	6	Perm556	23020
16102	7	Perm556	23552
16103	8	Perm556	23936
16104	9	Perm556	24414
16105	10	Perm556	24634
16106	11	Perm556	24984
16107	12	Perm556	25281
16108	13	Perm556	25510
16109	14	Perm556	25782
16110	15	Perm556	25996
16111	16	Perm556	26168
16112	17	Perm556	26493
16113	18	Perm556	26754
16114	19	Perm556	26953
16115	20	Perm556	27096
16116	21	Perm556	27206
16117	22	Perm556	28232
16118	23	Perm556	28525
16119	24	Perm556	28613
16120	25	Perm556	28709
16121	26	Perm556	28827
16122	27	Perm556	29511
16123	28	Perm556	29763
16124	29	Perm556	29897
16125	1	Perm557	16040
16126	2	Perm557	18983
16127	3	Perm557	20987
16128	4	Perm557	22091
16129	5	Perm557	23083
16130	6	Perm557	23808
16131	7	Perm557	24520
16132	8	Perm557	25010
16133	9	Perm557	25346
16134	10	Perm557	25808
16135	11	Perm557	26063
16136	12	Perm557	26351
16137	13	Perm557	26636
16138	14	Perm557	27325
16139	15	Perm557	27558
16140	16	Perm557	27768
16141	17	Perm557	27984
16142	18	Perm557	28160
16143	19	Perm557	28324
16144	20	Perm557	28637
16145	21	Perm557	28763
16146	22	Perm557	28887
16147	23	Perm557	29163
16148	24	Perm557	29282
16149	25	Perm557	29457
16150	26	Perm557	29554
16151	27	Perm557	29664
16152	28	Perm557	29763
16153	29	Perm557	29897
16154	1	Perm558	16092
16155	2	Perm558	18850
16156	3	Perm558	20358
16157	4	Perm558	21880
16158	5	Perm558	23324
16159	6	Perm558	23986
16160	7	Perm558	24468
16161	8	Perm558	24979
16162	9	Perm558	25466
16163	10	Perm558	25942
16164	11	Perm558	26269
16165	12	Perm558	26540
16166	13	Perm558	26888
16167	14	Perm558	27120
16168	15	Perm558	27320
16169	16	Perm558	27488
16170	17	Perm558	27628
16171	18	Perm558	27801
16172	19	Perm558	27919
16173	20	Perm558	28032
16174	21	Perm558	28234
16175	22	Perm558	28389
16176	23	Perm558	28676
16177	24	Perm558	28831
16178	25	Perm558	28935
16179	26	Perm558	29026
16180	27	Perm558	29700
16181	28	Perm558	29793
16182	29	Perm558	29897
16183	1	Perm559	16272
16184	2	Perm559	19113
16185	3	Perm559	20724
16186	4	Perm559	21697
16187	5	Perm559	22318
16188	6	Perm559	22670
16189	7	Perm559	23565
16190	8	Perm559	24177
16191	9	Perm559	24661
16192	10	Perm559	25065
16193	11	Perm559	25421
16194	12	Perm559	25656
16195	13	Perm559	25914
16196	14	Perm559	26075
16197	15	Perm559	26223
16198	16	Perm559	26525
16199	17	Perm559	26710
16200	18	Perm559	26867
16201	19	Perm559	27987
16202	20	Perm559	28179
16203	21	Perm559	28288
16204	22	Perm559	28925
16205	23	Perm559	29069
16206	24	Perm559	29258
16207	25	Perm559	29414
16208	26	Perm559	29550
16209	27	Perm559	29663
16210	28	Perm559	29793
16211	29	Perm559	29897
16212	1	Perm560	16294
16213	2	Perm560	19293
16214	3	Perm560	20691
16215	4	Perm560	21920
16216	5	Perm560	22713
16217	6	Perm560	23289
16218	7	Perm560	23607
16219	8	Perm560	24106
16220	9	Perm560	24446
16221	10	Perm560	24743
16222	11	Perm560	25197
16223	12	Perm560	25634
16224	13	Perm560	25873
16225	14	Perm560	26123
16226	15	Perm560	27216
16227	16	Perm560	27409
16228	17	Perm560	27590
16229	18	Perm560	27788
16230	19	Perm560	27923
16231	20	Perm560	28058
16232	21	Perm560	28763
16233	22	Perm560	28896
16234	23	Perm560	29093
16235	24	Perm560	29168
16236	25	Perm560	29322
16237	26	Perm560	29433
16238	27	Perm560	29553
16239	28	Perm560	29639
16240	29	Perm560	29897
16241	1	Perm561	16210
16242	2	Perm561	19098
16243	3	Perm561	20883
16244	4	Perm561	22237
16245	5	Perm561	23313
16246	6	Perm561	24012
16247	7	Perm561	24394
16248	8	Perm561	24970
16249	9	Perm561	25516
16250	10	Perm561	25817
16251	11	Perm561	26094
16252	12	Perm561	26473
16253	13	Perm561	26751
16254	14	Perm561	26957
16255	15	Perm561	27205
16256	16	Perm561	27449
16257	17	Perm561	27647
16258	18	Perm561	27858
16259	19	Perm561	27988
16260	20	Perm561	28168
16261	21	Perm561	28297
16262	22	Perm561	28439
